offer_id,token,position,pos_tag,token_count,label
2060,!,30,fat,33663,
2061,GDL,0,np00000,33664,
2061,a,4,sp000,33665,
2061,Seúl,6,np00000,33666,
2061,",",10,fc,33667,
2061,Corea,12,np00000,33668,
2061,–,18,fg,33669,
2061,$,20,zm,33670,
2061,"12,543",21,z0,33671,
2061,.,27,fp,33672,
2061,¡,29,faa,33673,
2061,Opción,30,np00000,33674,
2061,de,37,sp000,33675,
2061,hospedaje,40,nc0s000,33676,
2061,desde,50,sp000,33677,
2061,295,56,z0,33678,
2061,MXN,60,vmis000,33679,
2061,la,64,da0000,33680,
2061,noche,67,nc0s000,33681,
2061,con,73,sp000,33682,
2061,desayuno,77,nc0s000,33683,
2061,incluido,86,aq0000,33684,
2061,!,94,fat,33685,
2062,CDMX,0,np00000,33686,
2062,a,5,sp000,33687,
2062,Cancún,7,np00000,33688,
2062,–,14,fg,33689,
2062,$,16,zm,33690,
2062,"2,219",17,dn0000,33691,
2063,CUN,0,np00000,33692,
2063,a,4,sp000,33693,
2063,Madrid,6,np00000,33694,
2063,–,13,fg,33695,
2063,$,15,zm,33696,
2063,"9,299",16,z0,33697,
2064,CDMX,0,np00000,33698,
2064,a,5,sp000,33699,
2064,Medellín,7,np00000,33700,
2064,–,16,fg,33701,
2064,$,18,zm,33702,
2064,"6,499",19,dn0000,33703,
2065,CDMX,0,np00000,33704,
2065,y,5,cc,33705,
2065,23,7,z0,33706,
2065,ciudades,10,nc0p000,33707,
2065,más,19,rg,33708,
2065,a,14,sp000,33709,
2065,Tokio,25,np00000,33710,
2065,–,31,fg,33711,
2065,$,33,zm,33712,
2065,"15,171",34,z0,33713,
2065,.,40,fp,33714,
2065,¡,42,faa,33715,
2065,Opción,43,np00000,33716,
2065,de,15,sp000,33717,
2065,hostal,53,nc0s000,33718,
2065,desde,60,sp000,33719,
2065,499,66,z0,33720,
2065,pesos,70,nc0p000,33721,
2065,la,76,da0000,33722,
2065,noche,79,nc0s000,33723,
2065,con,85,sp000,33724,
2065,desayuno,89,nc0s000,33725,
2065,incluido,98,aq0000,33726,
2065,!,106,fat,33727,
2065,¡,42,faa,33728,
2065,Opción,43,np00000,33729,
2065,de,15,sp000,33730,
2065,meses,119,nc0p000,33731,
2065,sin,125,sp000,33732,
2065,intereses,129,nc0p000,33733,
2065,!,106,fat,33734,
2066,CDMX,0,np00000,33735,
2066,a,5,sp000,33736,
2066,Bogotá,7,np00000,33737,
2066,–,14,fg,33738,
2066,$,16,zm,33739,
2066,"5,109",17,w,33740,
2067,¡,0,faa,33741,
2067,Opción,1,np00000,33742,
2067,de,8,sp000,33743,
2067,meses,11,nc0p000,33744,
2067,sin,17,sp000,33745,
2067,intereses,21,nc0p000,33746,
2067,!,30,fat,33747,
2067,CDMX,32,np00000,33748,
2067,a,37,sp000,33749,
2067,San,39,np00000,33750,
2067,Juan,43,np00000,33751,
2067,",",47,fc,33752,
2067,Puerto,49,np00000,33753,
2067,Rico,56,np00000,33754,
2067,–,61,fg,33755,
2067,$,63,zm,33756,
2067,"4,325",64,z0,33757,
2068,¡,0,faa,33758,
2068,Disponible,1,aq0000,33759,
2068,en,12,sp000,33760,
2068,verano,15,nc0s000,33761,
2068,!,21,fat,33762,
2068,CDMX,23,np00000,33763,
2068,a,18,sp000,33764,
2068,Rio,30,np00000,33765,
2068,de,34,sp000,33766,
2068,Janeiro,37,np00000,33767,
2068,–,45,fg,33768,
2068,$,47,zm,33769,
2068,"9,313",48,dn0000,33770,
2069,¡,0,faa,33771,
2069,Vuelo,1,vmm0000,33772,
2069,directo,7,aq0000,33773,
2069,!,14,fat,33774,
2069,CDMX,16,np00000,33775,
2069,y,21,cc,33776,
2069,GDL,23,np00000,33777,
2069,a,27,sp000,33778,
2069,San,29,np00000,33779,
2069,Salvador,33,np00000,33780,
2069,",",41,fc,33781,
2069,El,43,da0000,33782,
2069,Salvador,33,np00000,33783,
2069,–,55,fg,33784,
2069,$,57,zm,33785,
2069,"3,240",58,dn0000,33786,
2070,CDMX,0,np00000,33787,
2070,",",4,fc,33788,
2070,MTY,6,np00000,33789,
2070,",",4,fc,33790,
2070,GDL,11,np00000,33791,
2070,y,15,cc,33792,
2070,CUN,17,np00000,33793,
2070,a,21,sp000,33794,
2070,Yellowknife,23,np00000,33795,
2070,–,35,fg,33796,
2070,$,37,zm,33797,
2070,"9,857",38,dn0000,33798,
2071,CDMX,0,np00000,33799,
2071,",",4,fc,33800,
2071,GDL,6,np00000,33801,
2071,",",4,fc,33802,
2071,MTY,11,np00000,33803,
2071,y,15,cc,33804,
2071,CUN,17,np00000,33805,
2071,a,21,sp000,33806,
2071,El,23,da0000,33807,
2071,Cairo,26,np00000,33808,
2071,–,32,fg,33809,
2071,$,34,zm,33810,
2071,"9,933",35,dn0000,33811,
2072,CDMX,0,np00000,33812,
2072,y,5,cc,33813,
2072,23,7,z0,33814,
2072,ciudades,10,nc0p000,33815,
2072,más,19,rg,33816,
2072,a,14,sp000,33817,
2072,Vancouver,25,np00000,33818,
2072,",",34,fc,33819,
2072,Canadá,36,np00000,33820,
2072,–,43,fg,33821,
2072,$,45,zm,33822,
2072,"8,832",46,dn0000,33823,
2072,.,51,fp,33824,
2072,¡,53,faa,33825,
2072,Opción,54,np00000,33826,
2072,de,15,sp000,33827,
2072,meses,64,nc0p000,33828,
2072,sin,70,sp000,33829,
2072,intereses,74,nc0p000,33830,
2072,!,83,fat,33831,
2073,¡,0,faa,33832,
2073,CDMX,1,np00000,33833,
2073,y,6,cc,33834,
2073,23,8,z0,33835,
2073,ciudades,11,nc0p000,33836,
2073,más,20,rg,33837,
2073,a,15,sp000,33838,
2073,San,26,np00000,33839,
2073,Francisco,30,np00000,33840,
2073,",",39,fc,33841,
2073,CA,41,np00000,33842,
2073,!,43,fat,33843,
2073,–,45,fg,33844,
2073,$,47,zm,33845,
2073,"3,795",48,dn0000,33846,
2074,CDMX,0,np00000,33847,
2074,a,5,sp000,33848,
2074,Costa,7,np00000,33849,
2074,Rica,13,np00000,33850,
2074,–,18,fg,33851,
2074,$,20,zm,33852,
2074,"4,490",21,dn0000,33853,
2075,¡,0,faa,33854,
2075,CDMX,1,np00000,33855,
2075,y,6,cc,33856,
2075,23,8,z0,33857,
2075,ciudades,11,nc0p000,33858,
2075,más,20,rg,33859,
2075,a,15,sp000,33860,
2075,Toronto,26,np00000,33861,
2075,",",33,fc,33862,
2075,Canadá,35,np00000,33863,
2075,!,41,fat,33864,
2075,–,43,fg,33865,
2075,$,45,zm,33866,
2075,"8,486",46,dn0000,33867,
2075,.,51,fp,33868,
2075,¡,53,faa,33869,
2075,Opción,54,np00000,33870,
2075,de,16,sp000,33871,
2075,meses,64,nc0p000,33872,
2075,sin,70,sp000,33873,
2075,intereses,74,nc0p000,33874,
2075,y,6,cc,33875,
2075,vuelo,86,nc0s000,33876,
2075,directo,92,aq0000,33877,
2075,(,100,nc0s000,33878,
2075,CDMX,1,np00000,33879,
2075,),105,nc0s000,33880,
2075,!,41,fat,33881,
2076,¡,0,faa,33882,
2076,CDMX,1,np00000,33883,
2076,a,6,sp000,33884,
2076,Santa,8,np00000,33885,
2076,Clara,14,np00000,33886,
2076,",",19,fc,33887,
2076,Cuba,21,np00000,33888,
2076,!,25,fat,33889,
2076,–,27,fg,33890,
2076,$,29,zm,33891,
2076,"4,666",30,dn0000,33892,
2077,CUN,0,np00000,33893,
2077,a,4,sp000,33894,
2077,Bélgica,6,np00000,33895,
2077,–,14,fg,33896,
2077,$,16,zm,33897,
2077,"8,777",17,dn0000,33898,
2078,CDMX,0,np00000,33899,
2078,",",4,fc,33900,
2078,MTY,6,np00000,33901,
2078,y,10,cc,33902,
2078,GDL,12,np00000,33903,
2078,a,16,sp000,33904,
2078,San,18,np00000,33905,
2078,Petersburgo,22,np00000,33906,
2078,",",4,fc,33907,
2078,Rusia,35,np00000,33908,
2078,–,41,fg,33909,
2078,$,43,zm,33910,
2078,"14,303",44,z0,33911,
2078,.,50,fp,33912,
2078,¡,52,faa,33913,
2078,Opción,53,np00000,33914,
2078,de,60,sp000,33915,
2078,hospedaje,63,nc0s000,33916,
2078,desde,73,sp000,33917,
2078,235,79,z0,33918,
2078,pesos,83,nc0p000,33919,
2078,la,89,da0000,33920,
2078,noche,92,nc0s000,33921,
2078,con,98,sp000,33922,
2078,desayuno,102,nc0s000,33923,
2078,incluido,111,aq0000,33924,
2078,!,119,fat,33925,
2079,¡,0,faa,33926,
2079,CDMX,1,np00000,33927,
2079,y,6,cc,33928,
2079,23,8,z0,33929,
2079,ciudades,11,nc0p000,33930,
2079,más,20,rg,33931,
2079,a,15,sp000,33932,
2079,Montreal,26,np00000,33933,
2079,",",34,fc,33934,
2079,Canadá,36,np00000,33935,
2079,!,42,fat,33936,
2079,–,44,fg,33937,
2079,$,46,zm,33938,
2079,"8,367",47,dn0000,33939,
2079,.,52,fp,33940,
2079,¡,54,faa,33941,
2079,Opción,55,np00000,33942,
2079,de,16,sp000,33943,
2079,hostal,65,nc0s000,33944,
2079,desde,72,sp000,33945,
2079,447,78,z0,33946,
2079,pesos,82,nc0p000,33947,
2079,la,88,da0000,33948,
2079,noche,91,nc0s000,33949,
2079,con,97,sp000,33950,
2079,desayuno,101,nc0s000,33951,
2079,incluido,110,aq0000,33952,
2079,!,42,fat,33953,
2080,GDL,0,np00000,33954,
2080,a,4,sp000,33955,
2080,San,6,np00000,33956,
2080,José,10,np00000,33957,
2080,",",14,fc,33958,
2080,Costa,16,np00000,33959,
2080,Rica,22,np00000,33960,
2080,–,27,fg,33961,
2080,$,29,zm,33962,
2080,"4,099",30,z0,33963,
2080,.,35,fp,33964,
2080,¡,37,faa,33965,
2080,Opción,38,np00000,33966,
2080,de,45,sp000,33967,
2080,hostal,48,nc0s000,33968,
2080,desde,55,sp000,33969,
2080,226,61,z0,33970,
2080,pesos,65,nc0p000,33971,
2080,la,71,da0000,33972,
2080,noche,74,nc0s000,33973,
2080,con,80,sp000,33974,
2080,desayuno,84,nc0s000,33975,
2080,incluído,93,aq0000,33976,
2080,!,101,fat,33977,
2081,CUN,0,np00000,33978,
2081,a,4,sp000,33979,
2081,Manchester,6,np00000,33980,
2081,–,17,fg,33981,
2081,$,19,zm,33982,
2081,"8,991",20,dn0000,33983,
2082,CDMX,0,np00000,33984,
2082,",",4,fc,33985,
2082,MTY,6,np00000,33986,
2082,",",4,fc,33987,
2082,GDL,11,np00000,33988,
2082,y,15,cc,33989,
2082,CUN,17,np00000,33990,
2082,a,21,sp000,33991,
2082,Dublín,23,np00000,33992,
2082,",",4,fc,33993,
2082,Irlanda,31,np00000,33994,
2082,–,39,fg,33995,
2082,$,41,zm,33996,
2082,"15,754",42,pn000000,33997,
2082,.,48,fp,33998,
2082,¡,50,faa,33999,
2082,Opción,51,np00000,34000,
2082,de,58,sp000,34001,
2082,hostal,61,nc0s000,34002,
2082,desde,68,sp000,34003,
2082,369,74,z0,34004,
2082,pesos,78,nc0p000,34005,
2082,la,33,da0000,34006,
2082,noche,87,nc0s000,34007,
2082,con,93,sp000,34008,
2082,desayuno,97,nc0s000,34009,
2082,incluido,106,aq0000,34010,
2082,!,114,fat,34011,
2083,CDMX,0,np00000,34012,
2083,y,5,cc,34013,
2083,23,7,z0,34014,
2083,ciudades,10,nc0p000,34015,
2083,más,19,rg,34016,
2083,a,14,sp000,34017,
2083,Tokio,25,np00000,34018,
2083,–,31,fg,34019,
2083,$,33,zm,34020,
2083,"14,942",34,z0,34021,
2083,.,40,fp,34022,
2083,¡,42,faa,34023,
2083,Opción,43,np00000,34024,
2083,de,15,sp000,34025,
2083,hostal,53,nc0s000,34026,
2083,desde,60,sp000,34027,
2083,499,66,z0,34028,
2083,pesos,70,nc0p000,34029,
2083,la,76,da0000,34030,
2083,noche,79,nc0s000,34031,
2083,con,85,sp000,34032,
2083,desayuno,89,nc0s000,34033,
2083,incluido,98,aq0000,34034,
2083,!,106,fat,34035,
2083,¡,42,faa,34036,
2083,Opción,43,np00000,34037,
2083,de,15,sp000,34038,
2083,meses,119,nc0p000,34039,
2083,sin,125,sp000,34040,
2083,intereses,129,nc0p000,34041,
2083,!,106,fat,34042,
2084,CDMX,0,np00000,34043,
2084,y,5,cc,34044,
2084,23,7,z0,34045,
2084,ciudades,10,nc0p000,34046,
2084,más,19,rg,34047,
2084,a,14,sp000,34048,
2084,Amsterdam,25,np00000,34049,
2084,–,35,fg,34050,
2084,$,37,zm,34051,
2084,"14,079",38,z0,34052,
2084,.,44,fp,34053,
2084,¡,46,faa,34054,
2084,Opción,47,np00000,34055,
2084,de,15,sp000,34056,
2084,meses,57,nc0p000,34057,
2084,sin,63,sp000,34058,
2084,intereses,67,nc0p000,34059,
2084,!,76,fat,34060,
2085,CDMX,0,np00000,34061,
2085,y,6,cc,34062,
2085,23,8,z0,34063,
2085,ciudades,11,nc0p000,34064,
2085,más,20,rg,34065,
2085,a,15,sp000,34066,
2085,Santo,26,np00000,34067,
2085,Domingo,32,np00000,34068,
2085,–,40,fg,34069,
2085,$,42,zm,34070,
2085,"6,529",43,dn0000,34071,
2086,Canadá,0,np00000,34072,
2086,a,1,sp000,34073,
2086,Islandia,9,np00000,34074,
2086,–,18,fg,34075,
2086,$,20,zm,34076,
2086,"7,099",21,z0,34077,
2087,CDMX,0,np00000,34078,
2087,a,5,sp000,34079,
2087,Cuzco,7,np00000,34080,
2087,–,13,fg,34081,
2087,$,15,zm,34082,
2087,"7,406",16,np00000,34083,
2087,.,21,fp,34084,
2087,¡,23,faa,34085,
2087,Opción,24,np00000,34086,
2087,de,31,sp000,34087,
2087,hostal,34,nc0s000,34088,
2087,desde,41,sp000,34089,
2087,179,47,z0,34090,
2087,pesos,51,nc0p000,34091,
2087,la,57,da0000,34092,
2087,noche,60,nc0s000,34093,
2087,con,66,sp000,34094,
2087,desayuno,70,nc0s000,34095,
2087,incluído,79,aq0000,34096,
2087,!,87,fat,34097,
2088,CDMX,0,np00000,34098,
2088,a,5,sp000,34099,
2088,Curazao,7,np00000,34100,
2088,–,15,fg,34101,
2088,$,17,zm,34102,
2088,"9,349",18,z0,34103,
2089,CDMX,0,np00000,34104,
2089,a,5,sp000,34105,
2089,Punta,7,np00000,34106,
2089,Cana,13,np00000,34107,
2089,–,18,fg,34108,
2089,$,20,zm,34109,
2089,"8,877",21,dn0000,34110,
2090,¡,0,faa,34111,
2090,CDMX,1,np00000,34112,
2090,a,6,sp000,34113,
2090,Madrid,8,np00000,34114,
2090,!,14,fat,34115,
2090,–,16,fg,34116,
2090,$,18,zm,34117,
2090,"11,866",19,ao0000,34118,
2090,.,25,fp,34119,
2090,¡,27,faa,34120,
2090,Opciones,28,np00000,34121,
2090,disponibles,37,aq0000,34122,
2090,en,49,sp000,34123,
2090,verano,52,nc0s000,34124,
2090,!,14,fat,34125,
2091,¡,0,faa,34126,
2091,CDMX,1,np00000,34127,
2091,a,6,sp000,34128,
2091,Barcelona,8,np00000,34129,
2091,!,17,fat,34130,
2091,–,19,fg,34131,
2091,$,21,zm,34132,
2091,"11,921",22,z0,34133,
2091,.,28,fp,34134,
2091,¡,30,faa,34135,
2091,Opciones,31,np00000,34136,
2091,en,40,sp000,34137,
2091,julio,43,w,34138,
2091,y,49,cc,34139,
2091,más,51,rg,34140,
2091,!,17,fat,34141,
2092,CUN,0,np00000,34142,
2092,a,4,sp000,34143,
2092,Ámsterdam,6,np00000,34144,
2092,–,16,fg,34145,
2092,$,18,zm,34146,
2092,"9,499",19,z0,34147,
2093,CDMX,0,np00000,34148,
2093,a,5,sp000,34149,
2093,Islas,7,np00000,34150,
2093,Galápagos,13,np00000,34151,
2093,–,23,fg,34152,
2093,$,25,zm,34153,
2093,"10,199",26,z0,34154,
2094,¡,0,faa,34155,
2094,CDMX,1,np00000,34156,
2094,",",5,fc,34157,
2094,MTY,7,np00000,34158,
2094,",",5,fc,34159,
2094,GDL,12,np00000,34160,
2094,y,16,cc,34161,
2094,CUN,18,np00000,34162,
2094,a,22,sp000,34163,
2094,El,24,da0000,34164,
2094,Cairo,27,np00000,34165,
2094,",",5,fc,34166,
2094,Egipto,34,np00000,34167,
2094,!,40,fat,34168,
2094,–,42,fg,34169,
2094,$,44,zm,34170,
2094,"10,038",45,dn0000,34171,
2094,.,51,fp,34172,
2094,¡,53,faa,34173,
2094,Opción,54,np00000,34174,
2094,de,61,sp000,34175,
2094,hostal,64,nc0s000,34176,
2094,desde,71,sp000,34177,
2094,153,77,z0,34178,
2094,MXN,81,vmis000,34179,
2094,la,85,da0000,34180,
2094,noche,88,nc0s000,34181,
2094,con,94,sp000,34182,
2094,desayuno,98,nc0s000,34183,
2094,!,40,fat,34184,
2095,¡,0,faa,34185,
2095,CDMX,1,np00000,34186,
2095,a,6,sp000,34187,
2095,San,8,np00000,34188,
2095,Juan,12,np00000,34189,
2095,",",16,fc,34190,
2095,Puerto,18,np00000,34191,
2095,Rico,25,np00000,34192,
2095,!,29,fat,34193,
2095,–,31,fg,34194,
2095,$,33,zm,34195,
2095,"4,292",34,dn0000,34196,
2096,CDMX,0,np00000,34197,
2096,a,5,sp000,34198,
2096,Cancún,7,np00000,34199,
2096,–,14,fg,34200,
2096,$,16,zm,34201,
2096,"1,902",17,dn0000,34202,
2097,CUN,0,np00000,34203,
2097,a,4,sp000,34204,
2097,Inglaterra,6,np00000,34205,
2097,–,17,fg,34206,
2097,$,19,zm,34207,
2097,"8,743",20,dn0000,34208,
2098,CDMX,0,np00000,34209,
2098,",",4,fc,34210,
2098,GDL,6,np00000,34211,
2098,y,10,cc,34212,
2098,MTY,12,np00000,34213,
2098,a,16,sp000,34214,
2098,Buenos,18,np00000,34215,
2098,Aires,25,np00000,34216,
2098,",",4,fc,34217,
2098,Argentina,32,np00000,34218,
2098,.,41,fp,34219,
2098,¡,43,faa,34220,
2098,Opción,44,np00000,34221,
2098,de,51,sp000,34222,
2098,hospedaje,54,nc0s000,34223,
2098,desde,64,sp000,34224,
2098,220,70,dn0000,34225,
2098,pesos,74,nc0p000,34226,
2098,la,80,da0000,34227,
2098,noche,83,nc0s000,34228,
2098,con,89,sp000,34229,
2098,desayuno,93,nc0s000,34230,
2098,incluído,102,aq0000,34231,
2098,!,110,fat,34232,
2099,CDMX,0,np00000,34233,
2099,a,5,sp000,34234,
2099,Madrid,7,np00000,34235,
2099,–,14,fg,34236,
2099,$,16,zm,34237,
2099,"14,554",17,z0,34238,
2099,.,23,fp,34239,
2099,¡,25,faa,34240,
2099,Opción,26,np00000,34241,
2099,de,33,sp000,34242,
2099,hostal,36,nc0s000,34243,
2099,desde,43,sp000,34244,
2099,289,49,z0,34245,
2099,pesos,53,zm,34246,
2099,con,59,sp000,34247,
2099,desayuno,63,nc0s000,34248,
2099,incluído,72,aq0000,34249,
2099,!,80,fat,34250,
2100,CDMX,0,np00000,34251,
2100,a,5,sp000,34252,
2100,Dubai,7,np00000,34253,
2100,–,13,fg,34254,
2100,$,15,zm,34255,
2100,"14,741",16,z0,34256,
2100,.,22,fp,34257,
2100,¡,24,faa,34258,
2100,Opción,25,np00000,34259,
2100,de,32,sp000,34260,
2100,hostal,35,nc0s000,34261,
2100,desde,42,sp000,34262,
2100,555,48,z0,34263,
2100,pesos,52,nc0p000,34264,
2100,la,58,da0000,34265,
2100,noche,61,nc0s000,34266,
2100,con,67,sp000,34267,
2100,desayuno,71,nc0s000,34268,
2100,incluido,80,aq0000,34269,
2100,!,88,fat,34270,
2101,CDMX,0,np00000,34271,
2101,a,5,sp000,34272,
2101,Monterrey,7,np00000,34273,
2101,o,8,cc,34274,
2101,Monterrey,7,np00000,34275,
2101,a,5,sp000,34276,
2101,CDMX,31,np00000,34277,
2101,–,36,fg,34278,
2101,$,38,zm,34279,
2101,"1,814",39,dn0000,34280,
2101,.,44,fp,34281,
2101,¡,46,faa,34282,
2101,Disponible,47,aq0000,34283,
2101,en,58,sp000,34284,
2101,navidad,61,np00000,34285,
2101,",",40,fc,34286,
2101,año,70,nc0s000,34287,
2101,nuevo,74,aq0000,34288,
2101,y,15,cc,34289,
2101,más,82,rg,34290,
2101,!,85,fat,34291,
2102,CDMX,0,np00000,34292,
2102,a,5,sp000,34293,
2102,Chile,7,np00000,34294,
2102,–,13,fg,34295,
2102,$,15,zm,34296,
2102,"9,443",16,dn0000,34297,
2103,CUN,0,np00000,34298,
2103,a,4,sp000,34299,
2103,Alemania,6,np00000,34300,
2103,–,15,fg,34301,
2103,$,17,zm,34302,
2103,"11,299",18,z0,34303,
2104,CDMX,0,np00000,34304,
2104,a,5,sp000,34305,
2104,Cuzco,7,np00000,34306,
2104,–,13,fg,34307,
2104,$,15,zm,34308,
2104,"7,299",16,z0,34309,
2105,Miami,0,np00000,34310,
2105,a,2,sp000,34311,
2105,París,8,np00000,34312,
2105,–,14,fg,34313,
2105,$,16,zm,34314,
2105,"6,149",17,z0,34315,
2106,CDMX,0,np00000,34316,
2106,a,5,sp000,34317,
2106,Amazonas,7,np00000,34318,
2106,–,16,fg,34319,
2106,$,18,zm,34320,
2106,"7,321",19,dn0000,34321,
2107,CDMX,0,np00000,34322,
2107,",",4,fc,34323,
2107,MTY,6,np00000,34324,
2107,y,10,cc,34325,
2107,GDL,12,np00000,34326,
2107,a,16,sp000,34327,
2107,Moscú,18,np00000,34328,
2107,",",4,fc,34329,
2107,Rusia,25,np00000,34330,
2107,–,31,fg,34331,
2107,$,33,zm,34332,
2107,"14,177",34,z0,34333,
2107,.,40,fp,34334,
2107,¡,42,faa,34335,
2107,Opción,43,np00000,34336,
2107,de,50,sp000,34337,
2107,hostal,53,nc0s000,34338,
2107,desde,60,sp000,34339,
2107,230,66,z0,34340,
2107,pesos,70,nc0p000,34341,
2107,la,76,da0000,34342,
2107,noche,79,nc0s000,34343,
2107,!,84,fat,34344,
2108,CDMX,0,np00000,34345,
2108,a,5,sp000,34346,
2108,Costa,7,np00000,34347,
2108,Rica,13,np00000,34348,
2108,–,18,fg,34349,
2108,$,20,zm,34350,
2108,"4,556",21,z0,34351,
2109,Miami,0,np00000,34352,
2109,a,2,sp000,34353,
2109,Suecia,8,np00000,34354,
2109,–,15,fg,34355,
2109,$,17,zm,34356,
2109,"5,149",18,w,34357,
2110,CUN,0,np00000,34358,
2110,a,4,sp000,34359,
2110,Escocia,6,np00000,34360,
2110,–,14,fg,34361,
2110,$,16,zm,34362,
2110,"9,600",17,dn0000,34363,
2111,CDMX,0,np00000,34364,
2111,a,5,sp000,34365,
2111,Shanghai,7,np00000,34366,
2111,",",15,fc,34367,
2111,China,17,np00000,34368,
2111,–,23,fg,34369,
2111,$,25,zm,34370,
2111,"16,537",26,z0,34371,
2111,.,32,fp,34372,
2111,¡,34,faa,34373,
2111,Opción,35,np00000,34374,
2111,de,42,sp000,34375,
2111,hostal,45,nc0s000,34376,
2111,desde,52,sp000,34377,
2111,242,58,dn0000,34378,
2111,pesos,62,nc0p000,34379,
2111,la,68,da0000,34380,
2111,noche,71,nc0s000,34381,
2111,con,77,sp000,34382,
2111,desayuno,81,nc0s000,34383,
2111,incluido,90,aq0000,34384,
2111,!,98,fat,34385,
2112,CUN,0,np00000,34386,
2112,a,4,sp000,34387,
2112,Inglaterra,6,np00000,34388,
2112,–,17,fg,34389,
2112,$,19,zm,34390,
2112,"9,749",20,z0,34391,
2113,CDMX,0,np00000,34392,
2113,",",4,fc,34393,
2113,GDL,6,np00000,34394,
2113,y,10,cc,34395,
2113,MTY,12,np00000,34396,
2113,a,16,sp000,34397,
2113,Tuxtla,18,np00000,34398,
2113,Gutiérrez,25,np00000,34399,
2113,",",4,fc,34400,
2113,Chiapas,36,np00000,34401,
2113,–,44,fg,34402,
2113,$,46,zm,34403,
2113,"1,887",47,dn0000,34404,
2113,.,52,fp,34405,
2113,¡,54,faa,34406,
2113,Opción,55,np00000,34407,
2113,de,62,sp000,34408,
2113,hostal,65,nc0s000,34409,
2113,desde,72,sp000,34410,
2113,150,78,z0,34411,
2113,pesos,82,nc0p000,34412,
2113,la,22,da0000,34413,
2113,noche,91,nc0s000,34414,
2113,con,97,sp000,34415,
2113,desayuno,101,nc0s000,34416,
2113,!,109,fat,34417,
2114,CDMX,0,np00000,34418,
2114,a,5,sp000,34419,
2114,GDL,7,np00000,34420,
2114,ó,11,cc,34421,
2114,GDL,7,np00000,34422,
2114,a,5,sp000,34423,
2114,CDMX,19,np00000,34424,
2114,–,24,fg,34425,
2114,$,26,zm,34426,
2114,"1,475",27,dn0000,34427,
2114,.,32,fp,34428,
2114,¡,34,faa,34429,
2114,Disponible,35,aq0000,34430,
2114,en,46,sp000,34431,
2114,navidad,49,np00000,34432,
2114,y,57,cc,34433,
2114,año,59,nc0s000,34434,
2114,nuevo,63,aq0000,34435,
2114,!,68,fat,34436,
2115,GDL,0,np00000,34437,
2115,a,4,sp000,34438,
2115,India,6,np00000,34439,
2115,–,12,fg,34440,
2115,$,14,zm,34441,
2115,"12,124",15,z0,34442,
2116,CDMX,0,np00000,34443,
2116,a,5,sp000,34444,
2116,Tokio,7,np00000,34445,
2116,–,13,fg,34446,
2116,$,15,zm,34447,
2116,"16,766",16,ao0000,34448,
2116,.,22,fp,34449,
2116,¡,24,faa,34450,
2116,Opción,25,np00000,34451,
2116,de,32,sp000,34452,
2116,hospedaje,35,nc0s000,34453,
2116,desde,45,sp000,34454,
2116,439,51,z0,34455,
2116,pesos,55,nc0p000,34456,
2116,la,61,da0000,34457,
2116,noche,64,nc0s000,34458,
2116,con,70,sp000,34459,
2116,desayuno,74,nc0s000,34460,
2116,incluido,83,aq0000,34461,
2116,!,91,fat,34462,
2117,CDMX,0,np00000,34463,
2117,a,5,sp000,34464,
2117,Dublín,7,np00000,34465,
2117,–,14,fg,34466,
2117,$,16,zm,34467,
2117,"15,442",17,dn0000,34468,
2117,.,23,fp,34469,
2117,¡,25,faa,34470,
2117,Opción,26,np00000,34471,
2117,de,33,sp000,34472,
2117,hostal,36,nc0s000,34473,
2117,desde,43,sp000,34474,
2117,362,49,z0,34475,
2117,pesos,53,nc0p000,34476,
2117,la,59,da0000,34477,
2117,noche,62,nc0s000,34478,
2117,con,68,sp000,34479,
2117,desayuno,72,nc0s000,34480,
2117,incluido,81,aq0000,34481,
2117,!,89,fat,34482,
2118,CUN,0,np00000,34483,
2118,a,4,sp000,34484,
2118,Bélgica,6,np00000,34485,
2118,–,14,fg,34486,
2118,$,16,zm,34487,
2118,"9,500",17,dn0000,34488,
2119,CDMX,0,np00000,34489,
2119,a,5,sp000,34490,
2119,La,7,da0000,34491,
2119,Paz,10,np00000,34492,
2119,",",13,fc,34493,
2119,Boliva,15,np00000,34494,
2119,–,22,fg,34495,
2119,$,24,zm,34496,
2119,"9,439",25,z0,34497,
2119,.,30,fp,34498,
2119,¡,32,faa,34499,
2119,Opción,33,np00000,34500,
2119,de,40,sp000,34501,
2119,hostal,43,nc0s000,34502,
2119,desde,50,sp000,34503,
2119,149,56,z0,34504,
2119,pesos,60,nc0p000,34505,
2119,la,66,da0000,34506,
2119,noche,69,nc0s000,34507,
2119,con,75,sp000,34508,
2119,desayuno,79,nc0s000,34509,
2119,incluído,88,aq0000,34510,
2119,!,96,fat,34511,
2120,CDMX,0,np00000,34512,
2120,a,5,sp000,34513,
2120,Bangkok,7,np00000,34514,
2120,–,15,fg,34515,
2120,$,17,zm,34516,
2120,"13,625",18,z0,34517,
2120,.,24,fp,34518,
2120,¡,26,faa,34519,
2120,Opción,27,np00000,34520,
2120,de,34,sp000,34521,
2120,hostal,37,nc0s000,34522,
2120,con,44,sp000,34523,
2120,desayuno,48,nc0s000,34524,
2120,incluido,57,aq0000,34525,
2120,desde,66,sp000,34526,
2120,198,72,dn0000,34527,
2120,pesos,76,nc0p000,34528,
2120,la,82,da0000,34529,
